央视,#genre#
CBSN,P2p://ns2.hellotvvod.com:9906/841c1b6fa97c46119edeaf7f054d5587.ts
FoodNetwork,P2p://ns2.hellotvvod.com:9906/696ca7283f6042f19b0b302300e5d9ef.ts
MTV,P2p://ns2.hellotvvod.com:9906/0fe81a19250145f89bd6ebde188c0047.ts
MTVLive,P2p://ns2.hellotvvod.com:9906/c436aba60d1442a9a4e73c6accaac6c2.ts
MezzoLive,P2p://ns2.hellotvvod.com:9906/2ea0a50d4fb54f6db1335e9cdad0287d.ts
CMusic,P2p://ns2.hellotvvod.com:9906/1a39d947774d4bb68d08934db13253e2.ts
TV5Monde,P2p://ns2.hellotvvod.com:9906/2f0199b7ade54a2e8d018ac259ac6cb5.ts
SunMusic,P2p://ns2.hellotvvod.com:9906/aa7f804d45594ab9a742e022db703a5a.ts
PrimeTimeChannel,P2p://ns2.hellotvvod.com:9906/1ce34a223d144568a39d3cd66266f9ee.ts
GolfChannelPhilippines,P2p://ns2.hellotvvod.com:9906/ce57658fde924bbeaf81eeaa979051c9.ts
Arirang,P2p://ns2.hellotvvod.com:9906/dc09260380da4121a029ac172c3450c4.ts
韩国娱乐台,P2p://ns2.hellotvvod.com:9906/b2d9ec709c0841da96848678de696115.ts

日韩,#genre#
日本Animax,https://livecdn.fptplay.net/hda3/animaxport_hls.smil/playlist.m3u8
日本BBC World News,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8
日本Fuji TV,https://fujitv1.mov3.co/hls/fujitv.m3u8
日本GTN Typhome ,https://hamada.gaki-no-tsukai.eu:2087/hls/test.m3u8
日本NHK + NHE,http://iptv.tvfix.org/hls/nhkg2.m3u8
日本NHK + NHKE,http://iptv.tvfix.org/hls/nhke.m3u8
日本NTV News24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
日本RT News,https://strm.yandex.ru/kal/rt_hd/rt_hd0.m3u8
日本Shop Channel,https://stream3.shopch.jp/HLS/master.m3u8
日本UN WeTV,https://cdnapi.kaltura.com/p/2503451/sp/250345100/playManifest/entryId/1_gb6tjmle/protocol/https/format/applehttp/a.m3u8
日本购物1,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8
日韩频道,http://necgokr2-724.acs.wecandeo.com/ms/2528/724/index_1.m3u8
柬埔寨-SEATV,https://edge6a.v2h-cdn.com/appt7/TDramaTV.stream_720p/playlist.m3u8
韩国-Ajyal TV,http://htvajyal.mada.ps:8888/ajyal/tracks-v1a1/mono.m3u8?checkedby:iptvcat.com
韩国-Arirang WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩国-Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩国-AXN,http://playlist.urfan.web.id/dr9445/h/h141/01.m3u8
韩国-KIX,http://playlist.urfan.web.id/dr9445/h/h07/01.m3u8
韩国-ARS,https://media1.cpbc.co.kr:8888/vod/_definst_/mp4:ads/spot_khs.mp4/chunklist.m3u8
韩国-BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8
韩国-BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/playlist.m3u8
韩国-BBS佛教广播,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩国-EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8
韩国-EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
韩国-EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8
韩国-KBC,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
韩国-KBS World,https://livecdn.fptplay.net/sdb/kbs_hls.smil/chunklist_b2500000.m3u8
韩国-KCTV ?? CH05,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩国-KCTV_HV2,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
韩国-Luxury World,http://nano.teleservice.su:8080/hls/luxury.m3u8
韩国-MBC(MBC Yeosu),https://5c3639aa99149.streamlock.net/live_TV/TV/playlist.m3u8
韩国-MBC综合频道,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
韩国-MTN,http://183.110.27.87/mtnlive/_definst_/720/chunklist.m3u8
韩国-NBS Korea Agricultural Broadcasting,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
韩国-SBS CJB,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
韩国-TBS,http://58.234.158.60:1935/catvlive/myStream/playlist.m3u8
韩国-TJB (SBS 大田),http://1.245.74.5:1935/live/tv/.m3u8


东南亚,#genre#
🇲🇾AstroAEC(备),P2p://ns2.hellotvvod.com:9906/26db987d156749b3aa687e3c974d1a64.ts
🇲🇾AstroAEC,P2p://ns2.hellotvvod.com:9906/51b52f447fda45378b1bb0d44a2480ec.ts
🇲🇾AstroAOD352,P2p://ns2.hellotvvod.com:9906/f15cbf3878864ced90e7ade17310ffe7.ts
🇲🇾AstroAOD353,P2p://ns2.hellotvvod.com:9906/ed61718ce8874b36be661dfe1010dd74.ts
🇲🇾AstroAOD354,P2p://ns2.hellotvvod.com:9906/004957812ce14373b8adc0422faa775d.ts
🇲🇾AstroAOD355,P2p://ns2.hellotvvod.com:9906/4e6943bded5247b582b78ea32aa0d57e.ts
🇲🇾AstroAODHD311,P2p://ns2.hellotvvod.com:9906/bba671c9774f418497219e85eaae4466.ts
🇲🇾AstroArena,P2p://ns2.hellotvvod.com:9906/5c70c832d10f4b49879633dab1b43616.ts
🇲🇾AstroArena2,P2p://ns2.hellotvvod.com:9906/dea566c69fda4f6c97c23aa0ead5320b.ts
🇲🇾AstroAuraHD,P2p://ns2.hellotvvod.com:9906/d2f00109e6ca4f1c935eefaa82b30fb7.ts
🇲🇾AstroAwani,P2p://ns2.hellotvvod.com:9906/bbe69795210a4fbe907bdfcce49793b6.ts
🇲🇾AstroCeria,P2p://ns2.hellotvvod.com:9906/bb35635f92ca4c69a62aee7da5ffcb5b.ts
🇲🇾AstroCitraHD,P2p://ns2.hellotvvod.com:9906/f570a042354345b6b0a71a5fffc2fac2.ts
🇲🇾AstroCricket,P2p://ns2.hellotvvod.com:9906/373b146d21d441a683672445d194ccad.ts
🇲🇾AstroOasisHD,P2p://ns2.hellotvvod.com:9906/053ea7df19f64c238235a93e15a5b69d.ts
🇲🇾AstroPrimaHD,P2p://ns2.hellotvvod.com:9906/98a9a8c867ec4ee3aa18ba38e656dec8.ts
🇲🇾AstroRaniaHD,P2p://ns2.hellotvvod.com:9906/62b41c11a9574d4a8ae72d8fe6a999a4.ts
🇲🇾AstroRiaHD,P2p://ns2.hellotvvod.com:9906/d08c69f7374a4aff89a678f85001bc5a.ts
🇲🇾AstroSuperSport,P2p://ns2.hellotvvod.com:9906/46c1874db98e44e2897b3b666f63e5b3.ts
🇲🇾AstroSuperSport2,P2p://ns2.hellotvvod.com:9906/e7a877e3655648e595b28b29f1518692.ts
🇲🇾AstroSuperSport3,P2p://ns2.hellotvvod.com:9906/556ebf04baa340a98fff40f9e7d75ea8.ts
🇲🇾AstroSuperSport4,P2p://ns2.hellotvvod.com:9906/d34a9e12e4ce4fb2831e4e9e1ce3b465.ts
🇲🇾AstroSuperSport5,P2p://ns2.hellotvvod.com:9906/9bd1e201633648379bb551756fbe8e1f.ts
🇲🇾AstroTutorTVPT3,P2p://ns2.hellotvvod.com:9906/b75440c9b554429aa28045a7539325cc.ts
🇲🇾AstroTutorTVSK,P2p://ns2.hellotvvod.com:9906/9b02988f0b0d40c4bfd6776711828407.ts
🇲🇾AstroTutorTVSPM,P2p://ns2.hellotvvod.com:9906/a32dfb01f4b5481d89567e4ca3f16b15.ts
🇲🇾AstroVaanavil,P2p://ns2.hellotvvod.com:9906/49fb40c331e3491298e50ec689d698d4.ts
🇲🇾AstroVinmeen,P2p://ns2.hellotvvod.com:9906/2c794a087c324522b1c03574cd2101cd.ts
🇲🇾AstroWarnaHD,P2p://ns2.hellotvvod.com:9906/2bcc414c10954b868c5a73221293d54a.ts
🇲🇾Astro欢喜台(备),P2p://ns2.hellotvvod.com:9906/0b72c0256d614c948fcbe93b1f97f6d5.ts
🇲🇾Astro欢喜台,P2p://ns2.hellotvvod.com:9906/e8e8cd8584e14b6e8b83d58df4f01675.ts
🇲🇾Astro全佳,P2p://ns2.hellotvvod.com:9906/c7945049fd8643c782410d15cc3984ad.ts
🇲🇾Astro双星,P2p://ns2.hellotvvod.com:9906/6e93d77607e146feae36fa897222fbaf.ts
🇲🇾Astro小太阳,P2p://ns2.hellotvvod.com:9906/c61f74e0628f400488cf710372ebb76c.ts
🇲🇾TV1,P2p://ns2.hellotvvod.com:9906/214c44d356874a4388949095d7461a24.ts
🇲🇾TV2,P2p://ns2.hellotvvod.com:9906/3ee5d1232f9540c3b27245656f9d6f48.ts
🇲🇾TV3,P2p://ns2.hellotvvod.com:9906/60792fb5c59a4c22b4d38cb6f7cf46de.ts
🇲🇾TV5,P2p://ns2.hellotvvod.com:9906/678bdf4c01ea449790d73b13548c5d4c.ts
🇲🇾TV5Monde,P2p://ns2.hellotvvod.com:9906/2f0199b7ade54a2e8d018ac259ac6cb5.ts
🇲🇾TV5MONDEStyle生活时尚,P2p://ns2.hellotvvod.com:9906/031ca01822864fa1b8e4248ce35b5fe5.ts
🇲🇾TV9,P2p://ns2.hellotvvod.com:9906/8405a9ce683248708acbac791da6c3c0.ts
🇲🇾8TV,P2p://ns2.hellotvvod.com:9906/6b7bfdd4117f4723b81b45a41b1daf1e.ts
🇲🇾Al-Hijrah,P2p://ns2.hellotvvod.com:9906/1645da922771498cb69e845778fadb33.ts
🇲🇾AwesomeTV,P2p://ns2.hellotvvod.com:9906/e568310674414edca9a826a6349fc667.ts
🇹🇭泰国-NBT Bangkok,http://live.prd.go.th:1935/live/ch1_L.sdp/chunklist.m3u8
🇹🇭泰国-NBT Bangkok,http://live.prd.go.th:1935/live/ch1_L.sdp/playlist.m3u8
🇹🇭泰国-NBT Central,http://live.prd.go.th:1935/live/ch9_L.sdp/chunklist.m3u8
🇹🇭泰国-News 1,http://news1.live14.com/stream/news1.m3u8
🇹🇭泰国-PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist.m3u8
🇹🇭泰国-PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist_1080p/index.m3u8
🇹🇭泰国-PBS 3,https://thaipbs-live.cdn.byteark.com/live/playlist_720p/index.m3u8
🇹🇭泰国-Thairath TV 32,https://live.thairath.co.th/trtv2/playlist.m3u8
🇹🇭泰国-Thairath TV 32,https://live.thairath.co.th/trtv2/playlist_720p/index.m3u8
🇹🇭泰国-White Channel,http://symc-cdn.violin.co.th:1935/tndedge/whitechannel/chunklist.m3u8
🇮🇩印尼-Aditv,http://aditv.onlivestreaming.net/aditv/livestream/playlist.m3u8
🇮🇩印尼-BERITASATUNEWS,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:beritasatunewsbs/playlist.m3u8
🇮🇩印尼-BeritaSatuWorld,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:beritasatunewsbs/chunklist_b1128000.m3u8
🇮🇩印尼-JAKARTAGLOBE,http://edge.linknetott.swiftserve.com/live/BsNew/amlst:bsenglish/playlist.m3u8
🇮🇩印尼-METROTV,http://edge.metrotvnews.com:1935/live-edge/smil:metro.smil/playlist.m3u8
🇮🇩印尼-TVRIKanal3,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI3)/Stream(03)/index.m3u8
🇮🇩印尼-TVRISports,http://wpc.d1627.nucdn.net/80D1627/o-tvri/Content/HLS/Live/Channel(TVRI4)/Stream(03)/index.m3u8
🇮🇶伊拉克-SharqiyaNews,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
🇦🇪阿拉伯联合酋长国-AlArabiya,http://www.elahmad.com/tv/m3u8/arabiya.m3u8?id=aa
🇦🇪阿拉伯联合酋长国-DubaiOne,http://www.elahmad.com/tv/m3u8/dubaitv.m3u8?id=dubaione
🇮🇷伊朗-PBCTapeshTV,http://iptv.tapesh.tv/tapesh/playlist.m3u8
🇮🇷伊朗-RangarangTV,http://iptv.rangarang.us/live/playlist.m3u8
🇶🇦半岛电视新闻网AlHurra,http://mbnhls-lh.akamaihd.net/i/MBN_1@118619/master.m3u8
🇶🇦卡塔尔-AlKassSports3,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass3
🇶🇦卡塔尔-AlKassSports4,http://www.elahmad.com/tv/m3u8/alkass.m3u8?id=alkass4
🇻🇳越南-antvliv,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
🇻🇳越南-Cbeebies,https://livecdn.fptplay.net/hda3/cbeebies_2000.stream/chunklist.m3u8
🇻🇳越南-CTV,http://tv.ctvcamau.vn/live/tv/tv.m3u8
🇻🇳越南-VBSTV,http://uni6rtmp.tulix.tv:1935/vbstv/vbsabr.smil/playlist.m3u8
🇮🇳印度-ABPAsmita,http://abpasmita-lh.akamaihd.net:80/i/abpasmita_1@77821/master.m3u8
🇮🇳印度-Short Flim,http://rtmp.santhoratv.zecast.net/santhora/santhorashortfilm/playlist.m3u8
🇱🇦老挝-LaoChampaTV2,https://livefta.malimarcdn.com/ftaedge00/laochampa2.stream/chunklist.m3u8
🇲🇳蒙古-HHGZ,http://spacetv.in/stream/WUQP6BVK17/56.m3u8

测试1,#genre#
凤凰香港,http://59.44.10.113:9901/tsfile/live/1080_1.m3u8
凤凰中文,http://59.44.10.113:9901/tsfile/live/1079_1.m3u8
凤凰资讯,http://59.44.10.113:9901/tsfile/live/1078_1.m3u8
香港卫视,http://anren.live/HK/BSJDUFpB.m3u8
凤凰资讯,http://anren.live/HK/AQtQ.m3u8
凤凰中文,http://anren.live/HK/AQtU.m3u8
莲花卫视,http://anren.live/HK/BiIOU11uLA.m3u8
翡翠台,http://radius.8866.org:880/hls/80/index.m3u8
无线新闻,http://radius.8866.org:880/hls/82/index.m3u8
无线财经,http://radius.8866.org:880/hls/83/index.m3u8
明珠台,http://radius.8866.org:880/hls/84/index.m3u8
ViuTV6,http://radius.8866.org:880/hls/85/index.m3u8
ViuTV,http://radius.8866.org:880/hls/86/index.m3u8
RHK31,http://radius.8866.org:880/hls/89/index.m3u8
RHK32,http://radius.8866.org:880/hls/90/index.m3u8
RHK33,http://radius.8866.org:880/hls/91/index.m3u8
东森电影台,http://120.84.96.29:808/hls/32/index.m3u8
东森洋片台,http://120.84.96.29:808/hls/33/index.m3u8
LSTime电影台,http://120.84.96.29:808/hls/35/index.m3u8
天映经典,http://120.84.96.29:808/hls/85/index.m3u8
J2,http://120.84.96.29:808/hls/86/index.m3u8
民视,rtmp://59.124.75.150/sat/tv051
台视,rtmp://59.124.75.150/sat/tv071
中视,rtmp://59.124.75.150/sat/tv091
华视,rtmp://59.124.75.150/sat/tv111
TVBS欢乐台,rtmp://59.124.75.150/sat/tv421
TVBS新闻台,rtmp://59.124.75.150/sat/tv551
东森电影,http://120.84.96.20:808/hls/32/index.m3u8
东森电影,http://120.84.96.27:808/hls/32/index.m3u8
东森电影,http://120.84.96.29:808/hls/32/index.m3u8
东森电影,http://120.84.96.32:808/hls/32/index.m3u8
东森电影,http://120.84.96.36:808/hls/32/index.m3u8
东森电影,http://120.84.96.37:808/hls/32/index.m3u8
东森电影,http://120.84.96.42:808/hls/32/index.m3u8
东森电影,http://120.84.96.43:808/hls/32/index.m3u8
东森电影,http://120.84.96.46:808/hls/32/index.m3u8
东森电影,http://120.84.96.47:808/hls/32/index.m3u8
东森电影,http://120.84.96.130:808/hls/32/index.m3u8
东森电影,http://120.84.96.139:808/hls/32/index.m3u8
东森电影,http://120.84.96.245:808/hls/32/index.m3u8
东森电影,http://120.84.96.246:808/hls/32/index.m3u8
东森财经新闻,rtmp://59.124.75.150/sat/tv571
纬来育乐,rtmp://59.124.75.150/sat/tv701
纬来体育,rtmp://59.124.75.150/sat/tv721
ELEVEN1体育,rtmp://59.124.75.150/sat/tv731
ELEVEN2体育,rtmp://59.124.75.150/sat/tv741
MoMo综合台,rtmp://59.124.75.150/sat/tv761
纬来日本,rtmp://59.124.75.150/sat/tv771
爱尔达体育1,rtmp://59.124.75.150/sat/md011
爱尔达体育2,rtmp://59.124.75.150/sat/md021
爱尔达体育3,rtmp://59.124.75.150/sat/md031
爱尔达体育4,rtmp://59.124.75.150/sat/md041
爱尔达体育5,rtmp://59.124.75.150/sat/md051
民视,rtmp://59.124.75.138/sat/tv051
台视,rtmp://59.124.75.138/sat/tv071
中视,rtmp://59.124.75.138/sat/tv091
华视,rtmp://59.124.75.138/sat/tv111
TVBS欢乐台,rtmp://59.124.75.138/sat/tv421
TVBS新闻台,rtmp://59.124.75.138/sat/tv551
东森财经新闻,rtmp://59.124.75.138/sat/tv571
纬来育乐,rtmp://59.124.75.138/sat/tv701
纬来体育,rtmp://59.124.75.138/sat/tv721
ELEVEN1体育,rtmp://59.124.75.138/sat/tv731
ELEVEN2体育,rtmp://59.124.75.138/sat/tv741
MoMo综合台,rtmp://59.124.75.138/sat/tv761
纬来日本,rtmp://59.124.75.138/sat/tv771
爱尔达体育1,rtmp://59.124.75.138/sat/md011
爱尔达体育2,rtmp://59.124.75.138/sat/md021
爱尔达体育3,rtmp://59.124.75.138/sat/md031
爱尔达体育4,rtmp://59.124.75.138/sat/md041
爱尔达体育5,rtmp://59.124.75.138/sat/md051
大愛一臺,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛二臺,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
GoodTV 真情部落,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch3-2.m3u8
GoodTV 经典音乐,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch6-2.m3u8
GoodTV 健康煮流,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch13-2.m3u8
GoodTV 共享观点,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch19-2.m3u8
GoodTV 爱旅行台,https://live-350k.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8

测试2,#genre#

凤凰中文,http://223.110.17.137/iptv.tvfix.org/hls/fhzw.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰中文,http://playtv-live.ifeng.com:80/live/06OLEGEGM4G.m3u8
凤凰香港,http://59.44.10.113:9901/tsfile/live/1080_1.m3u8
凤凰香港,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
翡翠台,http://113.64.147.183:808/hls/36/index.m3u8
明珠台,http://113.64.147.183:808/hls/37/index.m3u8
RHK31,http://iptv.tvfix.org/hls/rthk31.m3u8
RHK32http://iptv.tvfix.org/hls/rthk32.m3u8
星卫电影,http://data.3g.yy.com/live/hls/29900720/29900720
亚洲旅游台,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
澳视澳门,http://103.233.191.133:1935/ch1/ch1.live/playlist.m3u8
澳视澳门,http://103.233.191.134:1935/ch1/ch1.live/playlist.m3u8
澳视葡文,http://103.233.191.132:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.133:1935/ch2/ch2.live/playlist.m3u8
澳视葡文,http://103.233.191.134:1935/ch2/ch2.live/playlist.m3u8
澳门MACAU,http://103.233.191.132:1935/ch3/ch3.live/playlist.m3u8
澳门澳门,http://103.233.191.133:1935/ch3/ch3.live/playlist.m3u8
澳视体育,http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育,http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
澳视资讯,http://103.233.191.133:1935/ch5/info_ch5.live/playlist.m3u8
澳视资讯,http://103.233.191.134:1935/ch5/info_ch5.live/playlist.m3u8
澳视综艺,http://103.233.191.133:1935/ch6/hd_ch6.live/playlist.m3u8
澳门macau,http://124.238.99.44:808/hls/357/index.m3u8
澳门奥视,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳门葡语,http://61.244.22.5/ch2/ch2.live/chunklist_w1632175875.m3u8
澳门卫视,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门卫星,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳视葡文,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳亚卫视,http://live.mastvnet.com:800/4rlff1m/live.m3u8
澳门体育,http://61.244.22.4/ch4/sport_ch4.live/master.m3u8
澳门信息,http://61.244.22.4/ch5/info_ch5.live/master.m3u8
澳门综艺,http://61.244.22.4/ch6/hd_ch6.live/master.m3u8
创世电视,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
TVBS HD,http://38.64.72.148:80/hls/modn/list/8005/chunklist0.m3u8
TVBS欢乐,http://209.141.56.65/litvts.php?id=4gtv-4gtv068
TVBS欢乐,rtmp://59.124.75.138/sat/tv421
TVBS欢乐,rtmp://59.124.75.138:1935/sat/tv421
TVBS欢乐,rtmp://59.124.75.157/sat/tv421
TVBS欢乐,rtmp://59.124.75.157:1935/sat/tv421
TVBS欢乐,rtmp://59.124.75.157:1935/sat/tv421#rtmp://59.124.75.157/sat/tv421
TVBS精彩,http://209.141.56.65/litvts.php?id=4gtv-4gtv067
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8
TVBS新闻,http://iptv.tvfix.org/hls/tvbsnews.m3u8
TVBS新闻,rtmp://59.124.75.138/sat/tv551
TVBS新闻,rtmp://59.124.75.138:1935/sat/tv551
TVBS新闻,rtmp://59.124.75.150/sat/tv551
TVBS新闻,rtmp://59.124.75.157/sat/tv551
TVBS新闻,rtmp://59.124.75.157:1935/sat/tv551
TVBS新闻,rtmp://59.124.75.157:1935/sat/tv551#rtmp://59.124.75.157/sat/tv551#rtmp://59.124.75.138/sat/tv551
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
公视,http://59.125.101.187:8592/http/192.168.77.24:8081/hls/73/815/ch50.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
华视,http://209.141.56.65/litvts.php?id=4gtv-4gtv041
华视,http://211.23.114.106:19905/http/116.50.42.19:8081/hls/72/814/ch48.m3u8?token=7375646f714bf4066f8cb3614a68a7c50d15d811
华视,http://59.125.101.187:8544/hls/78/814/ch53.m3u8
华视,http://59.125.101.187:8544/http/59.120.8.187:8081/hls/67/809/ch28.m3u8
华视,http://59.125.101.187:8592/1.m3u8
华视,http://59.125.101.187:8592/http/192.168.77.24:8081/hls/73/815/ch50.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
华视,rtmp://59.124.75.138/sat/tv111
华视,rtmp://59.124.75.157/sat/tv111
华视,rtmp://59.124.75.157:1935/sat/tv111
华视,http://59.125.101.187:8544/http/61.221.81.94:8088/hls/70/812/ch37.m3u8
华视.,http://59.125.101.187:8593/http/192.168.77.24:8081/hls/72/814/ch48.m3u8
民视,http://124.238.99.44:808/hls/352/3532414631204.ts
民视,rtmp://59.124.75.138/sat/tv051
民视,rtmp://59.124.75.157/sat/tv051
民视,rtmp://59.124.75.157:1935/sat/tv051
民视.,http://59.125.101.187:8586/http/192.168.77.24:8081/hls/73/815/ch49.m3u8
台视,http://211.23.114.106:19988/http/116.50.42.19:8081/hls/72/814/ch46.m3u8?
7375646fa0886d71294f378c722be3491efdaa4a
台视,http://59.125.101.187:8594/1.m3u8
台视,rtmp://59.124.75.138/sat/tv071
台视,rtmp://59.124.75.157/sat/tv071
台视,rtmp://59.124.75.157:1935/sat/tv071
台视.,http://211.23.114.106:19988/http/116.50.42.19:8081/hls/72/814/ch46.m3u8?
台视.,http://59.125.101.187:8594/http/192.168.77.24:8081/hls/72/814/ch46.m3u8?token=7375646f59231ac0a93a356b469ff7130d905ef3
中视,rtmp://59.124.75.138/sat/tv091
中视,rtmp://59.124.75.157/sat/tv091
中视,rtmp://59.124.75.157:1935/sat/tv091
中视新闻,http://209.141.56.65/litvts.php?id=4gtv-4gtv040
中天娱乐,http://123.51.230.64:8585/http/192.168.1.5:8066/hls/66/805/ch26.m3u8
中天娱乐,http://123.51.230.64:8585/http/192.168.1.9:8081/hls/67/809/ch26.m3u8
中天娱乐,http://211.23.114.106:8627/http/60.251.39.91:8081/hls/67/809/ch26.m3u8
中天娱乐,http://60.250.91.85:8585/.m3u8
中天综合.,http://59.125.101.187:8596/http/192.168.77.24:8081/hls/72/814/ch45.m3u8
寰宇新闻,http://59.125.101.187:8528/.m3u8
寰宇新闻,http://59.125.101.187:8528/hls/78/814/ch50.m3u8
寰宇新闻,http://59.125.101.187:8528/hls/78/814/ch51.m3u8
寰宇新闻,http://59.125.101.187:8528/hls/78/814/ch53.m3u8
寰宇新闻,http://59.125.101.187:8528/http/192.168.77.24:8081/hls/76/818/ch62.m3u8
寰宇新闻,http://59.125.101.187:8528/http/59.120.8.187:8066/hls/210/10013/cstv13.m3u8
民视新闻,http://209.141.56.65/litvts.php?id=litv-ftv13
民视新闻,http://59.125.101.187:8539/http/192.168.77.24:8081/hls/73/815/ch51.m3u8
民视新闻,http://59.125.101.187:8610/1.m3u8
民视新闻,http://59.125.101.187:8610/playlist.m3u8
民视新闻台,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视影剧,http://209.141.56.65/litvts.php?id=litv-ftv09
三立都会,http://59.125.101.187:8522/hls/78/814/ch50.m3u8
三立都会,http://59.125.101.187:8522/hls/78/814/ch53.m3u8
三立都会,http://59.125.101.187:8522/hls/78/814/ch54.m3u8
三立都会,http://59.125.101.187:8522/http/192.168.77.24:8081/hls/65/807/ch19.m3u8
三立都会,http://59.125.101.187:8522/http/60.251.39.91:8081/hls/65/807/ch19.m3u8
三立都会,http://59.125.101.187:8522/playlist.m3u8
三立都会,http://59.125.101.187:8605/playlist.m3u8
三立都会.,http://59.125.101.187:8522/http/192.168.77.24:8081/hls/65/807/ch19.m3u8
三立台湾,http://211.23.114.106:8621/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立台湾,http://59.125.101.187:8501/http/60.251.39.91:8081/hls/65/807/ch20.m3u8
三立新闻*,http://59.125.101.187:8578/1.m3u8
7375646fa0886d71294f378c722be3491efdaa4a
三立新闻,http://59.125.101.187:8590/1.m3u8
三立新闻,http://59.125.101.187:8590/playlist.m3u8
台视财经,http://209.141.56.65/litvts.php?id=4gtv-4gtv056
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻台,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
东森YOYO,http://211.23.114.106:8615/http/61.221.81.94:8088/hls/63/805/ch09.m3u8
东森YOYO,http://59.125.101.187:8515/http/192.168.77.24:8088/hls/63/805/ch09.m3u8
东森财经,http://59.125.101.187:8515/http/192.168.77.24:8081/hls/63/805/ch11.m3u8
东森财经,http://59.125.101.187:8515/playlist.m3u8
东森财经,rtmp://59.124.75.138/sat/tv571
东森财经,rtmp://59.124.75.138:1935/sat/tv571
